views_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k
1108,559,2820,17,0,1017,14693,55,0
2145,1522,2330,97,0,2033,12119,112,0
1602,1127,2557,41,0,1427,12991,83,2
1116,156,2035,10,0,299,9995,22,2
1343,556,1628,88,19,867,8244,133,31
1086,132,2416,30,0,224,11564,53,0
1190,500,1593,13,0,737,7637,32,0
1312,215,2055,30,4,391,10109,57,6
1007,451,2585,14,0,872,12503,29,0
2041,274,1987,4,0,491,10465,6,0
1714,796,2222,74,4,1523,11383,128,6
1749,1033,2702,22,0,1425,13783,24,0
1892,247,2449,17,0,352,12675,28,0
1436,857,2592,39,0,1136,12997,46,0
2360,386,2914,14,0,695,14335,19,0
1784,595,2838,16,0,1127,13994,33,0
1760,1160,2993,66,0,1599,14541,75,0
1308,535,2887,40,2,1064,14511,90,5
1033,376,1598,25,0,718,8008,46,0
1549,706,1997,30,0,1080,10275,45,2
2239,975,2618,150,5,1661,13000,249,13
2079,333,2941,22,0,599,14016,42,0
1116,98,2281,13,0,131,11460,20,2
1151,139,2559,31,0,238,12251,56,0
2448,1178,2826,104,0,1678,13890,138,0
1935,979,2797,29,0,1726,13537,21,0
1911,1328,2688,65,2,1700,13671,87,2
1856,1018,2130,88,4,1394,10346,129,6
1275,759,1456,34,0,1078,7559,44,0
1610,669,1775,21,1,1289,9075,25,1
1519,692,2931,89,0,1363,14940,164,0
1204,759,2824,32,0,1039,13702,52,0
2195,1293,2854,50,2,1622,14813,38,2
1806,162,2304,8,0,300,11244,15,0
1969,967,2920,99,0,1649,14291,137,0
1090,540,2436,54,2,871,11799,83,2
1690,681,3039,74,0,1322,14872,119,2
1963,1128,2856,97,0,1650,14422,111,0
1704,809,2736,61,0,1282,13565,96,0
1073,184,2261,0,0,256,10929,0,0
1116,89,1844,1,0,126,9645,5,0
1542,777,2646,18,0,1267,13416,61,0
1833,954,2315,61,2,1407,11856,94,4
2298,961,2799,57,5,1902,14462,141,14
1863,967,2998,17,0,1493,14479,25,0
1929,819,2564,97,0,1510,13074,179,0
1540,697,2353,49,0,940,11286,63,0
1693,367,2015,3,0,466,9907,13,0
1143,571,1875,54,1,1003,9320,83,3
1616,95,1585,4,0,137,8067,6,0
1119,624,2439,96,9,1035,12022,156,16
2151,896,2267,47,0,1589,11375,127,2
1469,678,2102,54,4,1093,10819,93,8
2185,837,2264,94,6,1557,11068,193,15
1240,457,1935,35,0,862,9986,63,0
1331,489,1999,35,2,893,10374,79,4
1566,282,2787,0,0,376,13746,0,0
1590,624,2641,52,0,996,13886,91,0
1925,869,2668,40,5,1331,13402,82,10
1290,557,2281,44,0,794,10966,68,0
1820,1045,2648,90,0,1530,13371,103,0
1203,241,1631,23,1,345,7906,32,3
2127,200,2369,2,0,324,12406,0,0
1081,732,2832,47,0,997,14775,71,2
1557,213,2087,3,0,255,9905,3,0
1285,682,3025,55,0,1077,14683,79,2
2167,212,2699,16,0,310,14081,25,0
1207,477,1570,9,0,890,7620,24,0
1231,790,2140,46,0,968,10312,65,2
1260,571,3034,55,0,823,14666,85,0
1413,826,2300,60,2,1048,11129,78,4
1683,846,3068,53,0,1310,14750,94,0
1509,570,2453,83,4,927,12063,148,9
1667,664,2041,159,7,1013,9760,248,15
1829,629,1922,9,0,1190,9152,20,0
2088,1327,2432,58,0,1886,12735,91,0
2730,208,2677,30,0,258,13650,38,0
1364,713,1838,69,8,911,8900,87,10
1359,619,1753,26,0,948,9018,39,1
1413,763,2352,4,0,969,11888,11,0
2244,1124,2531,115,9,1992,12306,173,12
1751,1075,2626,10,0,1516,13483,32,0
1333,735,2767,51,2,1093,14402,71,5
1128,550,1737,35,0,921,8420,48,0
1682,643,2898,16,0,1086,14134,33,2
1246,606,1780,10,0,831,8811,12,0
1647,146,1880,7,0,222,9036,8,0
1002,442,1801,12,1,835,8958,16,1
2103,284,2697,10,0,514,13100,13,0
1919,908,2735,42,0,1488,13197,78,0
1577,564,1628,47,0,1060,7992,81,1
1003,530,2167,89,6,733,11105,136,8
1521,718,2941,46,0,1156,14502,75,0
1761,1082,2036,25,1,1431,9802,21,1
2609,1702,2762,65,8,2099,13792,71,8
1662,808,2374,14,0,1109,11752,16,0
1132,722,2876,36,0,984,14070,30,0
1176,801,1520,47,0,979,7928,53,0
1407,247,1758,6,0,346,8494,6,0
1852,901,2668,48,0,1411,12815,74,0
2391,1489,2629,216,18,2204,13668,306,24
1339,477,2123,17,0,807,10627,42,0
1070,88,1656,1,0,150,8174,3,0
1694,788,2663,32,0,1287,13656,60,0
2430,1171,2820,163,10,1697,13571,245,16
2393,460,2996,17,0,698,14937,50,0
1999,983,2926,44,2,1878,14719,76,5
1727,843,2877,124,2,1338,14610,179,5
1984,1144,2748,41,11,1830,13997,78,19
1230,802,2274,135,15,1140,11377,202,22
1073,643,2447,85,5,970,12573,123,5
2512,1044,2771,34,2,2013,14162,39,2
2006,270,2135,6,0,523,10286,12,0
1536,1006,2669,21,0,1357,13144,47,0
1816,1020,2263,52,0,1499,11301,75,0
1859,947,2240,45,0,1170,11369,61,0
1088,486,1875,34,0,832,9604,65,1
1563,716,2800,59,5,1363,14156,123,14
1574,793,1983,58,2,965,10476,85,2
1793,1059,2229,94,2,1654,11053,134,6
1105,498,1848,19,0,801,8777,30,0
1093,634,1816,56,5,782,9416,69,5
2387,200,3119,14,0,266,14975,17,0
2655,1175,2784,101,0,2164,13496,152,0
2329,1195,2310,33,0,1886,11906,52,0
1714,857,2812,80,2,1505,13977,125,5
1341,536,2105,65,2,909,10729,108,4
1397,475,2672,13,0,844,13964,27,2
2183,903,2591,70,2,1738,12691,136,5
1202,547,2318,71,0,1078,11818,130,0
1489,987,1612,51,1,1229,8141,63,1
1125,517,2492,26,0,905,12226,46,2
2336,810,2885,5,0,1409,13784,0,0
1990,817,1910,42,2,1358,9978,54,2
1784,876,2676,86,2,1509,13459,137,5
1040,413,1587,11,0,755,8220,24,0
1144,505,2057,14,2,953,10232,18,2
1325,636,1736,30,0,1017,8319,50,1
2074,1036,2691,141,0,1613,13062,212,0
1395,748,1709,88,6,907,8317,100,8
1327,126,1532,4,0,182,7537,6,0
1923,165,3087,20,0,328,14957,44,0
1612,663,2468,49,2,1319,11905,118,7
2408,1227,2902,58,0,1515,14726,79,0
1545,907,2737,8,0,1438,13957,25,0
1976,1133,2342,93,11,1419,11319,130,15
1064,463,1982,7,0,832,9882,17,0
1544,941,2753,28,0,1226,14046,25,0
1318,168,2550,8,0,301,13427,18,0
1122,592,2677,57,2,759,13584,68,5
1392,561,2504,61,0,1089,12254,98,2
1852,962,2981,17,0,1485,14399,25,0
1511,631,1768,59,6,1207,8531,111,13
1750,730,1845,38,0,1293,9258,103,1
1309,850,2711,65,5,1092,13682,86,8
1330,601,1917,5,0,1033,9345,28,0
1563,855,1756,57,0,1148,9104,88,0
1714,274,2424,18,0,493,11554,34,0
2031,988,2258,30,0,1483,11675,32,0
1042,354,2456,9,0,664,11829,11,0
2316,752,2422,4,0,1456,11871,0,0
1888,857,2867,13,0,1400,13798,55,2
2332,137,2287,7,0,198,11636,9,0
1067,141,2141,10,0,265,10660,19,0
2167,1024,2537,5,0,1651,12694,0,0
2950,407,2914,0,0,652,14945,0,0
1901,285,1990,0,0,514,10301,0,0
1267,631,2795,21,0,993,13731,32,0
1514,532,2096,21,0,952,10799,40,0
1469,642,2002,52,0,1104,10510,84,2
2372,1264,2950,78,8,2231,14536,113,11
1832,716,2103,35,0,1420,10375,57,0
1446,752,1507,30,1,1185,7707,52,3
1662,624,2848,66,2,1130,14468,112,5
1086,465,2820,55,2,703,14681,76,5
2024,396,2083,10,2,553,10146,16,2
1537,703,2448,29,4,928,12099,31,4
2418,1107,2637,169,13,1851,13619,253,19
2397,209,2762,8,0,390,14465,11,0
1716,821,2869,79,5,1396,13610,147,10
1283,919,2795,5,0,1202,14586,11,0
2728,1043,2810,97,2,1932,14718,203,5
1352,833,2047,40,4,1131,10061,50,6
1893,134,2050,21,0,188,10702,29,0
1067,218,1915,12,0,276,9980,14,0
1461,710,2515,68,0,1345,12475,138,2
1505,472,1746,19,0,930,8613,32,0
2651,492,2702,8,0,688,13398,21,0
1997,964,2823,28,0,1565,14281,40,0
1151,844,2840,11,0,1067,14627,26,0
2015,115,2318,4,0,224,11036,11,0
2303,288,2660,0,0,345,13225,0,0
1877,896,2713,110,5,1731,13823,188,8
1520,217,2159,4,0,428,10352,10,0
1875,251,2786,2,0,352,13406,0,0
2824,1313,2963,47,0,1718,14747,62,0
1676,849,2254,40,0,1414,11740,63,0
2265,1457,2344,193,14,2105,11902,295,21
1246,787,2013,44,8,1009,10014,54,10
2258,1334,2807,119,2,2083,13919,169,8
1154,647,1915,29,0,944,9914,55,0
1942,944,2226,95,6,1652,10585,170,12
1816,875,2107,122,8,1268,10139,183,12
1151,151,1597,3,0,245,7779,6,0
2289,329,2792,28,0,585,14251,51,0
1460,776,2415,13,0,1297,11566,34,0
1139,430,2207,6,0,775,11476,11,0
2322,179,2420,7,0,327,11998,19,0
1339,603,1602,9,0,817,7952,20,0
2269,1165,2251,32,0,1838,11599,51,0
2334,408,2488,59,0,605,12958,101,0
1857,253,2501,7,0,373,12173,16,0
1917,968,2642,66,0,1189,13915,94,0
1465,174,2950,0,0,304,14052,2,0
1165,411,2998,0,0,789,14894,17,0
1053,436,2779,5,0,755,13722,16,0
1044,608,2220,81,4,923,11416,124,6
1971,1278,2824,16,0,1694,14034,33,0
1770,280,2078,16,0,394,10034,24,0
1689,887,1947,36,0,1234,9537,44,0
1962,991,2346,66,0,1677,12259,113,2
1476,796,2605,12,0,989,12751,15,0
2140,1068,2776,146,0,1664,13474,219,0
1181,888,1915,21,0,1086,9854,23,0
1930,123,2201,11,0,154,10945,15,0
1908,866,2897,13,0,1415,13943,55,2
1587,743,2620,12,0,1133,12959,36,2
1959,1169,2413,124,18,1549,11420,151,20
2700,1026,3021,44,2,1979,14763,71,2
1850,716,2358,90,0,1399,11880,207,2
2294,1255,2578,84,0,1686,13360,130,0
1634,745,2561,89,2,995,12736,124,2
1722,314,2530,20,0,491,12874,36,2
1954,87,2280,11,0,103,11781,16,0
1049,426,2120,53,8,712,10413,89,14
1094,645,2269,45,0,782,11403,57,0
1945,956,2885,98,0,1630,14120,135,0
2372,407,2875,50,0,574,15009,74,0
1847,764,2907,83,0,1273,14535,159,0
1483,871,2627,8,0,1381,13399,24,0
1378,672,2729,26,0,917,13359,48,0
1677,351,2964,26,0,430,14570,23,0
2099,320,2330,14,0,491,12071,31,0
1981,720,2311,57,4,1386,11028,121,11
1161,409,2988,0,0,787,14844,17,0
2368,1114,2771,97,2,1946,14176,148,8
1083,542,2078,40,0,651,10192,43,0
1271,717,2156,79,0,1125,10641,120,0
1477,711,1554,49,0,891,7732,70,1
2542,455,2903,2,0,705,14819,8,0
1259,589,2666,19,2,1102,13865,33,5
1434,727,2107,43,0,1229,10390,78,0
1126,443,1641,14,0,866,8149,18,0
1075,776,2428,22,0,1019,12196,41,2
1396,596,2723,97,0,862,14177,162,0
1580,213,1880,0,0,414,9153,7,0
1019,526,2722,70,8,827,14036,104,11
2171,1202,2735,99,10,1860,13009,136,13
1513,597,2859,11,0,1032,14632,20,0
1629,766,1907,66,1,1338,9753,102,5
2103,814,2681,103,0,1590,13507,236,2
1338,650,2303,62,0,1232,11423,126,2
1286,221,2710,0,0,307,13100,0,0
1330,658,1825,24,0,1040,8915,53,3
2412,731,2527,12,0,1456,12450,0,0
2124,742,2944,86,0,1356,14449,150,2
1313,570,1768,55,0,986,9276,105,3
1075,698,2226,53,4,896,11235,71,6
1688,951,2872,19,0,1440,13958,22,0
2567,1003,2894,29,2,1736,14906,44,2
1709,641,2927,68,2,1162,14872,115,5
2024,832,2892,44,0,1346,14808,71,0
2075,798,2838,45,2,1388,13615,81,5
1487,594,1858,20,1,1127,9446,30,1
1217,581,1759,71,3,1122,8963,121,5
1939,211,2859,17,0,255,14545,17,0
1063,467,2829,5,0,848,14808,23,0
1014,179,1772,8,0,260,8982,12,0
1614,742,2709,74,0,1232,13751,118,0
1148,761,2715,38,0,1090,13730,49,0
2754,212,2870,8,0,389,14232,22,0
1818,658,2398,27,2,1210,11533,87,9
1727,913,2063,75,0,1368,10473,106,0
1020,607,2606,42,0,792,12507,50,0
1025,741,2231,32,0,923,10751,40,2
1544,609,2792,18,0,1207,13432,48,0
1203,142,2476,7,0,216,12630,10,0
1145,638,2589,27,0,871,12454,32,0
2838,1290,2977,153,0,1943,14542,216,2
2259,269,2385,36,0,325,12218,43,0
1197,210,1738,1,0,268,8405,3,0
1260,802,1755,15,0,1008,8626,22,0
1596,867,2691,47,2,1181,14170,87,2
1519,716,2157,24,0,1178,10353,41,0
1853,674,2425,2,0,1145,12117,0,0
1288,447,1558,9,1,834,7741,24,3
2171,1043,2175,74,0,1305,10970,83,0
1535,243,1802,13,0,342,8703,20,0
1620,141,1866,5,0,264,9775,7,0
1288,849,2077,144,6,1074,10243,191,10
1891,195,2402,5,0,283,12436,5,0
1256,569,1650,11,0,892,8340,15,0
1579,535,2005,44,4,1028,10407,107,12
1943,307,2151,8,0,579,10516,16,0
1342,251,2337,26,0,345,11942,43,0
1455,216,2107,14,0,332,10529,25,0
1016,386,1553,48,0,759,7992,86,0
2411,801,2743,34,0,1597,13432,50,0
1701,665,1919,19,1,1151,9881,29,1
1318,716,1722,74,6,1084,8298,117,13
2323,133,2673,5,0,259,12723,12,0
2038,1011,2512,49,0,1926,12932,117,2
1791,913,2158,43,0,1127,10950,58,0
1340,458,2055,6,0,882,10432,14,0
1180,156,2367,11,0,293,11786,21,0
1897,300,2922,31,0,433,14397,49,0
1474,756,2736,53,8,906,14238,50,8
1430,770,1447,47,3,991,7641,54,3
1177,443,1524,7,0,844,7879,24,1
1026,377,2079,4,0,717,10378,0,0
1917,1135,2555,38,0,1455,12772,53,0
2498,297,2637,40,0,359,13511,48,0
1454,233,1949,26,1,412,9477,52,3
1593,219,2771,21,0,417,13628,40,0
1184,739,1783,92,3,1097,8635,143,5
1735,810,2845,8,0,1107,13956,16,0
1161,717,3000,25,0,1043,14359,46,2
1513,1059,1928,11,0,1277,9748,15,0
1530,853,2553,67,5,1447,12907,95,10
1047,617,2171,43,0,748,10911,54,0
1135,546,1992,42,0,1073,9745,68,0
1160,203,1685,1,0,260,8148,3,0
2003,90,2312,2,0,141,11886,7,0
2357,1337,2801,84,0,1967,14002,109,0
2349,1543,2844,70,0,1909,14870,50,0
1416,674,2041,44,0,1283,10607,89,0
1888,813,2943,63,0,1282,14528,109,0
1402,753,1588,15,1,1016,7710,16,1
2266,710,2381,9,0,1404,12280,2,0
2108,1014,2507,37,0,1748,12520,85,2
1753,825,2442,79,0,1523,11640,119,0
1439,555,1725,71,3,999,8910,132,7
1005,431,2610,51,2,650,13586,70,5
1944,1333,2614,139,2,1814,13039,191,5
1062,637,2144,28,2,961,10393,53,2
2374,1247,2485,41,0,2007,12799,74,0
2342,179,2297,25,0,221,11713,33,0
1261,132,2168,8,0,173,10770,10,0
1957,688,2709,27,0,1230,13954,52,0
1406,664,1646,3,0,1071,8236,0,0
1464,780,1821,48,5,1377,8973,70,7
1502,532,2214,38,2,942,10572,70,2
1327,791,2679,40,2,1239,13341,48,2
1130,528,2192,9,0,1014,11483,20,0
1718,235,2302,4,0,282,10924,4,0
1676,1098,2912,23,0,1480,14342,51,0
1408,206,2635,22,0,335,13883,38,0
1382,598,2652,57,2,877,13906,88,5
1301,725,2059,66,0,1068,10015,98,2
1646,612,1794,29,0,1200,8632,69,0
1440,1021,2792,13,0,1310,13860,0,0
1010,355,2220,30,0,635,10977,58,2
1875,408,2310,15,0,547,10987,22,0
2188,358,2256,18,0,502,11716,33,0
1671,228,2970,2,0,310,14613,2,0
1699,1073,2746,60,10,1377,13656,73,13
1170,771,1989,44,0,1062,9664,49,0
2155,864,2629,24,2,1339,13505,27,5
1801,110,1948,9,0,145,9536,11,0
1566,612,1547,64,4,1076,7793,110,9
2062,1108,2337,22,2,1495,11341,24,2
1883,681,2088,36,4,1133,10130,52,4
1217,627,2339,53,0,884,11268,69,0
1120,449,2929,2,0,723,14474,0,0
1218,565,2212,4,0,845,11010,11,0
1526,262,2995,14,0,332,14475,17,0
2021,878,2160,82,0,1549,10540,145,0
1447,719,2334,47,0,1309,11281,111,4
1339,561,1867,20,0,1056,9245,25,0
1113,233,1968,17,0,285,9676,15,0
2031,1073,2200,4,0,1427,10638,14,0
1223,771,2133,24,0,962,10862,19,0
1763,822,1692,121,0,1388,8836,225,1
1203,799,2965,23,2,1076,14711,32,5
1833,757,2467,7,0,1395,12362,9,0
2503,1473,2726,54,2,1958,14325,82,5
1699,927,2518,17,2,1588,12313,36,4
2085,754,2313,40,4,1254,11219,58,4
1694,827,2822,122,2,1313,14333,176,5
1709,1051,1791,76,0,1325,8703,108,0
1145,762,2782,13,0,1052,13693,35,0
1761,770,2400,63,0,1324,12602,101,2
1243,710,2388,29,0,1165,11630,62,0
2095,213,2413,4,0,258,11926,7,0
1463,794,2465,43,2,1082,12982,79,2
2684,1345,3027,137,11,2382,14717,208,14
2016,892,2221,80,0,1329,10901,114,0
1166,685,1819,40,0,1093,9507,68,1
1553,617,1755,5,0,1023,8727,0,0
1766,912,1716,17,0,1200,8993,25,0
2742,1417,2664,27,0,1864,13964,38,0
2568,513,2496,0,0,686,13045,0,0
1403,746,2130,63,0,938,10614,73,0
1152,546,1785,33,0,845,8807,47,0
1432,573,2249,70,2,971,11462,115,4
2339,488,2465,56,0,687,12404,83,2
1733,165,2000,5,0,237,9838,7,0
1636,798,2725,118,2,1268,13840,170,5
1840,946,2801,16,0,1295,13793,27,0
1492,555,1627,26,0,1088,7827,63,0
1814,928,2637,108,8,1469,13464,190,16
1186,577,1694,10,0,791,8386,11,0
1450,698,2545,54,0,1371,12452,87,0
1004,155,1774,6,0,252,8454,11,0
2406,1477,2463,84,7,1843,12341,84,7
1719,953,2522,49,2,1613,12936,93,7
1572,935,2198,62,2,1492,11200,73,2
1190,446,2414,14,0,805,11802,23,0
1662,239,2027,20,0,425,10350,37,0
1203,714,2974,20,0,901,14503,14,0
1459,609,2802,17,0,1207,14083,36,0
1097,480,2673,10,0,844,12826,18,0
1297,454,1638,51,3,889,8285,120,8
1080,410,2591,48,0,691,13324,67,2
1245,698,1836,0,0,1077,9281,0,0
1234,866,2284,27,0,1134,11681,30,0
1550,681,2603,13,0,1178,13690,24,0
1688,768,2248,38,0,1525,10809,64,2
1122,529,2655,19,0,872,13725,38,0
2488,486,2480,25,0,742,12484,40,0
1318,777,2733,54,0,942,13733,68,0
1426,564,1560,84,1,990,8205,153,3
1248,660,2872,31,0,857,14425,40,0
1799,748,1984,24,2,1441,10141,28,2
1415,549,2062,18,0,884,10441,27,0
2450,1361,2532,66,9,2007,12496,126,19
2359,1051,2373,65,0,1911,12174,147,2
1606,727,2454,52,0,981,11772,66,0
1385,841,2543,51,0,1221,12358,76,0
1697,785,2572,31,2,1030,13117,60,5
1314,179,1770,5,0,264,8617,11,0
1425,984,1992,39,0,1239,9458,47,0
1444,951,2288,26,0,1322,12000,40,0
1802,1187,3064,67,0,1636,14885,76,0
1641,593,2542,39,0,1130,13278,76,2
1946,354,2099,32,0,475,10749,43,0
2033,1319,2913,17,0,1747,14477,34,0
2085,1488,2443,20,0,1849,12723,20,0
1643,703,2075,79,0,1117,10604,122,0
2328,1261,2822,165,2,1856,13905,244,5
2476,1073,2554,38,0,1816,12988,90,0
1490,908,2604,5,0,1396,13474,10,0
2036,934,2782,56,0,1781,14103,98,2
2229,835,2559,38,0,1605,12832,69,0
1817,743,2799,45,0,1442,14238,76,0
2413,148,2611,12,0,194,12776,15,0
1754,553,1892,52,1,1099,9354,98,3
1814,1069,2359,41,2,1341,12246,31,2
2655,493,2706,8,0,689,13420,21,0
1163,534,1586,36,0,993,7956,57,0
1029,523,2543,44,0,796,13122,65,0
1021,660,2909,11,0,799,14297,11,0
1804,1107,2705,11,0,1561,13889,33,0
1301,159,2115,2,0,201,10409,2,0
1850,1063,2691,91,0,1555,13590,105,0
1800,852,1990,96,3,1238,9962,122,5
1277,784,2471,17,0,1146,12654,12,0
2147,1400,2273,54,6,1727,11349,58,6
1624,856,2175,6,0,1334,10865,4,0
2233,933,2720,56,5,1848,14051,137,14
1938,379,1994,9,1,529,9716,15,1
1474,525,2584,79,7,901,12494,129,12
1542,940,2696,5,0,1446,13950,11,0
1403,718,2361,62,0,1231,11772,121,2
1596,307,1724,7,0,435,9046,10,0
1136,713,2034,50,0,1080,9646,69,0
1282,174,1853,14,0,229,9114,18,0
1532,788,1618,13,0,1424,7650,20,0
1390,715,1781,52,0,1021,8684,73,0
1276,543,1810,44,3,780,9220,44,3
1677,712,1838,18,0,1367,9431,28,0
1142,516,1646,4,0,887,8024,24,0
1167,505,2238,48,2,740,11738,74,4
1252,482,1885,47,0,803,9465,81,1
1124,775,2774,63,0,1030,13739,79,0
2140,220,2762,5,0,409,13755,13,0
2651,1333,2763,51,5,2504,13665,78,8
1273,591,1981,43,2,857,10317,66,2
1499,122,1705,5,0,226,8512,5,0
1903,750,2790,108,16,1305,13611,190,27
1150,495,1792,38,0,781,8847,66,0
1208,564,1746,62,3,1102,8641,141,8
1301,816,2329,57,0,1236,11045,80,0
1284,113,2624,15,0,150,13183,23,2
1408,786,2664,47,0,997,13117,57,0
1783,1360,2873,72,0,1685,13810,94,0
1129,736,2863,36,0,951,14059,45,0
2117,294,2670,5,0,423,13464,8,0
1380,832,1927,48,1,1209,9760,76,5
1151,545,2746,22,0,989,14336,31,0
1245,582,1938,46,2,985,9999,78,4
1137,757,2763,13,0,1044,13595,35,0
1461,228,2438,2,0,414,11718,9,0
2376,1763,3102,184,0,2216,14917,190,2
1018,141,1831,9,0,233,9269,16,0
1258,151,2729,5,0,197,13520,5,0
2652,1102,2924,35,2,2124,14947,41,2
1274,492,1910,65,5,901,9654,122,9
1047,679,2136,59,0,831,10595,55,0
1969,1160,2560,45,2,1455,13289,34,2
2375,868,2887,58,0,1651,14742,105,0
1137,554,2062,14,0,1078,10571,23,0
1279,554,2453,53,2,811,12865,81,5
1435,553,1720,71,3,996,8885,132,7
1456,924,2563,2,0,1361,13204,18,0
1153,460,2463,19,0,719,12358,41,0
1278,595,2027,10,0,795,10601,18,0
1632,134,2527,2,0,229,12469,4,0
1151,541,2753,52,0,942,13773,96,0
1883,945,1934,3,0,1571,9471,18,0
1047,666,2333,37,0,870,11621,39,0
2056,128,2232,6,0,187,11414,6,0
1079,514,2260,31,0,756,11297,51,0
1414,688,2020,12,0,943,9998,14,0
2166,1024,2373,51,0,1414,11697,58,0
1623,519,1774,29,0,1036,9256,51,1
1699,621,2066,42,0,1181,10548,75,0
1469,967,2327,26,0,1345,12204,41,0
1171,621,2062,6,0,1036,10389,16,0
1213,134,2887,0,0,196,14080,0,0
1877,933,2980,20,0,1745,14298,34,0
1654,713,2309,23,0,1328,11678,25,0
1038,589,1732,24,0,957,8818,63,3
2655,1265,2607,10,0,1781,13491,24,0
2636,385,2852,41,0,749,14881,77,0
1311,549,1998,46,0,996,10176,76,2
2208,799,2912,33,2,1470,14005,106,11
2404,1105,2657,76,0,1882,12732,122,0
2132,971,2308,16,0,1941,11381,39,0
1149,748,2206,50,0,1066,11541,71,0
1062,415,2681,7,0,796,13050,0,0
1075,621,1676,15,0,905,8695,29,1
2085,892,2668,113,8,1762,13844,241,16
1455,872,2008,16,0,1082,10577,23,0
1241,219,2632,16,0,275,13381,18,0
1466,979,1780,178,1,1298,9060,253,3
1235,486,2075,33,2,922,10538,65,2
1208,610,1444,40,0,1032,7545,69,1
1008,442,2677,51,0,763,13349,75,2
1353,566,1582,33,0,1074,8033,59,0
1409,314,1912,35,0,409,9439,46,0
1379,262,2769,5,0,317,13572,13,0
1825,271,2714,2,0,368,14259,0,0
1808,1135,2186,4,0,1498,11212,20,0
1048,431,1498,23,0,697,7671,36,0
1498,600,2943,11,0,1056,14685,17,2
2269,1038,2473,158,12,1737,12776,237,17
1600,751,1782,68,5,1466,9257,120,11
1014,469,2586,68,0,716,12733,105,0
1642,988,2954,150,0,1404,14437,219,0
1522,236,2410,28,0,359,11949,45,0
1141,512,2176,41,0,1000,10946,74,2
1066,355,2300,44,0,655,11216,82,2
1200,172,2702,0,0,260,12778,0,0
1644,794,2418,82,2,1146,12039,119,2
2329,730,2702,29,0,1439,13330,51,0
1462,724,1984,75,2,1033,10178,104,2
2191,1275,2714,119,8,1706,13860,150,11
1698,1260,2385,63,0,1543,11415,77,0
2316,1052,2328,30,0,2060,11963,64,0
1953,907,2732,20,0,1314,12944,20,0
1744,828,3039,72,2,1216,14636,105,5
1292,626,2301,106,7,1129,12197,191,12
1021,725,2438,65,5,961,12500,100,7
1593,333,2906,16,0,432,14203,16,0
1466,737,2099,26,0,1016,10927,48,0
1192,596,2817,61,5,919,13944,87,8
2211,884,2762,30,2,1676,14045,44,2
1113,77,1763,1,0,95,8747,3,0
1112,467,1866,17,0,711,9653,33,0
1732,98,1938,7,0,138,9672,11,0
1412,664,2364,90,18,1179,11394,146,29
1744,834,2817,48,2,1568,14288,86,8
1605,659,1541,34,1,1095,8049,43,1
1401,569,2830,71,11,950,13903,118,19
1351,472,2638,13,0,873,13861,33,2
1401,768,1700,22,3,1046,8706,47,8
1639,633,2457,84,7,1160,12419,157,12
2166,783,2260,169,4,1319,11401,293,6
1877,928,2574,35,0,1467,12576,75,5
1119,511,2734,32,0,926,13422,80,0
1423,873,2753,19,0,1276,14097,14,0
1064,530,2348,18,0,834,11536,27,0
1949,708,2550,2,0,1204,12746,0,0
1345,228,2336,30,0,294,11863,40,0
1667,847,2006,69,0,1351,9543,117,1
1016,414,2429,20,0,768,12559,30,2
1426,170,2935,0,0,331,14298,0,0
1792,881,2624,39,2,1684,13200,68,5
1082,781,2444,22,0,1026,12272,41,2
1498,512,1851,23,1,975,8956,41,1
1021,608,2061,30,2,953,10263,37,2
2797,546,2789,28,0,835,14037,45,0
1390,645,1920,23,0,914,9840,48,0
2394,1213,2950,29,0,1690,14643,37,0
1216,146,2639,5,0,190,13075,5,0
1638,1232,2656,30,0,1506,13666,32,0
1056,502,1652,18,0,711,8342,19,0
1834,1301,1993,83,0,1739,10363,95,0
1374,742,1829,28,1,1196,9508,28,1
1208,276,1722,8,0,356,8954,12,0
1984,827,2091,44,0,1465,10493,117,2
1548,1020,2497,173,7,1290,12312,230,12
1412,624,1532,23,0,1050,7674,50,0
1734,732,2378,27,0,1118,12215,36,0
1736,638,2606,46,2,1165,13528,103,5
2501,978,2821,29,2,1692,14526,43,2
1579,666,1742,124,10,1011,9170,188,16
1352,757,1998,52,4,1125,10174,54,4
2059,945,2809,64,0,1759,14091,101,0
2220,901,2334,60,6,1661,11615,107,13
1538,689,1851,32,1,1358,9687,55,3
1245,727,1885,59,0,898,9397,61,0
1193,73,2086,5,0,143,9849,7,0
